id,content,ngram,final_features,tfidf_sum
522892593906978816,"Se eu fosse a Dilma sabendo que iria ficar desempregada, aproveitava que tava no SBT e já pedia ao Silvo Santos pra virar consultora Jequit","['dilma sabendo iria', 'sabendo iria ficar', 'iria ficar desempregada', 'ficar desempregada aproveitava', 'desempregada aproveitava tava', 'aproveitava tava sbt', 'tava sbt pedia', 'sbt pedia silvo', 'pedia silvo santos', 'silvo santos pra', 'santos pra virar', 'pra virar consultora', 'virar consultora jequit']","(262144,[15438,47731,79812,90814,92319,157652,165409,172508,205385,219737,247782,252953,261383],[9.192925981479943,9.393596676942096,9.644911105223,9.393596676942096,9.511379712598478,9.393596676942096,9.288236161284269,9.393596676942096,9.288236161284269,8.951763924663055,9.192925981479943,9.192925981479943,0.0])",111.8376917172613
523972809639620608,"@diImabr hoje o Recife antigo fico td vermelho!!  Carnaval, antes da época e o bloco era o teu soberana &lt;3 OLÉ OLÉ OLÉ OLÁ DILMA DILMA &lt;3 &lt;3","['diimabr hoje', 'hoje recife', 'recife antigo', 'antigo fico', 'fico vermelho', 'vermelho carnaval', 'carnaval antes', 'antes época', 'época bloco', 'bloco soberana', 'soberana lt3', 'lt3 olé', 'olé olé', 'olé olé', 'olé olá', 'olá dilma', 'dilma dilma', 'dilma lt3', 'lt3 lt3']","(262144,[8815,11003,13232,13547,24427,25409,41998,61473,65588,74399,132721,153454,160489,234288,235005,237158,240017,250852],[7.1841020070140615,9.79906178505026,9.511379712598478,0.0,0.0,9.79906178505026,9.644911105223,9.025871896816778,9.105914604490314,0.0,0.0,7.136473958024807,0.0,19.59812357010052,0.0,9.644911105223,0.0,9.79906178505026])",110.24887331464173
522770253269704704,"Eleitores 'deveriam abandonar' Dilma e eleger Aécio, afirma revista 'The Economist' - Economia - Geral - Estadão Mobi http://t.co/mCwn1MMH5A","['eleitores deveriam', 'deveriam abandonar', 'abandonar dilma', 'dilma eleger', 'eleger aécio', 'aécio afirma', 'afirma revista', 'revista the', 'the economist', 'economist economia', 'economia geral', 'geral estadão', 'estadão mobi', 'mobi httptcomcwn1mmh5a']","(262144,[9438,16491,59804,60223,105454,124460,126068,136001,146169,162353,184044,193251,221265,260572],[8.951763924663055,8.412767423930369,9.192925981479943,9.511379712598478,8.595088980724324,9.644911105223,0.0,0.0,9.288236161284269,8.646382275111874,9.192925981479943,8.951763924663055,9.192925981479943,9.79906178505026])",109.38013323768851
522815856079036416,"Eleitores 'deveriam abandonar' Dilma e eleger Aécio, afirma revista 'The Economist' - Economia - - Estadão Mobile http://t.co/V9FFkBq2nL","['eleitores deveriam', 'deveriam abandonar', 'abandonar dilma', 'dilma eleger', 'eleger aécio', 'aécio afirma', 'afirma revista', 'revista the', 'the economist', 'economist economia', 'economia estadão', 'estadão mobile', 'mobile httptcov9ffkbq2nl']","(262144,[9438,16491,28950,59804,60223,105454,122459,146169,162353,184044,193251,221265,256207],[8.951763924663055,8.412767423930369,9.105914604490314,9.192925981479943,9.511379712598478,8.595088980724324,0.0,9.288236161284269,8.646382275111874,9.192925981479943,8.951763924663055,9.192925981479943,9.644911105223])",108.68698605712858
522896016295870464,"""""""Em 2010 eu votei na Dilma por causa do Lula agora eu voto na Dilma por causa da Dilma"""" Por Chico Buarque !!! &lt;333 #VouComDilma13""","['2010 votei', 'votei dilma', 'dilma causa', 'causa lula', 'lula agora', 'agora voto', 'voto dilma', 'dilma causa', 'causa dilma', 'dilma chico', 'chico buarque', 'buarque lt333', 'lt333 voucomdilma13']","(262144,[16317,52492,120819,148519,193142,197411,198867,204256,214224,219388,223851,251275],[8.757607910222099,8.595088980724324,9.644911105223,8.546298816554891,9.105914604490314,6.431765955063785,9.192925981479943,6.144083882612004,15.279155071393774,9.393596676942096,8.70044949638215,8.499778800919998])",108.29157728200838
522960644539416576,Só quem quer ver a cara da Dilma quandk o Aécio ganhar nessa porra 👊👌✌ #FavDioDusGnomos fav que sigo se nao seguir dou unf amanhã  👊👌✌,"['quer ver', 'ver cara', 'cara dilma', 'dilma quandk', 'quandk aécio', 'aécio ganhar', 'ganhar nessa', 'nessa porra', 'porra favdiodusgnomos', 'favdiodusgnomos fav', 'fav sigo', 'sigo nao', 'nao seguir', 'seguir dou', 'dou unf', 'unf amanhã']","(262144,[24551,34200,40987,45169,60852,69459,84979,101989,121257,183813,188875,214199,226666,244395,245728,253943],[0.0,0.0,0.0,9.644911105223,9.79906178505026,9.79906178505026,9.511379712598478,9.288236161284269,9.79906178505026,8.125085351478587,9.79906178505026,8.882771053176103,0.0,9.288236161284269,5.070200126719619,8.25861674410311])",107.26568355606847
523993644920217600,"Adorei ouvir do Aécio que é candidato a presidência e não a Minas Gerais. Dilma só quer falar em Minas, Minas, Minas. #debatenarecord","['adorei ouvir', 'ouvir aécio', 'aécio candidato', 'candidato presidência', 'presidência minas', 'minas gerais', 'gerais dilma', 'dilma quer', 'quer falar', 'falar minas', 'minas minas', 'minas minas', 'minas debatenarecord']","(262144,[25045,60437,102970,103481,113086,168902,173140,189149,223321,224511,234968,245266],[7.901941800164378,6.287516346219238,19.59812357010052,9.79906178505026,9.644911105223,9.644911105223,9.511379712598478,8.818232532038532,8.882771053176103,7.026473062810478,0.0,9.644911105223])",106.76023317782699
522928423954808834,Qdo Aécio diz que Dilma quer governar MG ele quer dizer q se o PT perder o governo federal a cumpanherada vai baixar tudo aqui em Minas.,"['qdo aécio', 'aécio diz', 'diz dilma', 'dilma quer', 'quer governar', 'governar quer', 'quer dizer', 'dizer perder', 'perder governo', 'governo federal', 'federal cumpanherada', 'cumpanherada vai', 'vai baixar', 'baixar tudo', 'tudo aqui', 'aqui minas']","(262144,[23440,82854,86842,99157,116260,145460,159166,167338,173804,178690,179998,194716,224511,248254,259824,260223],[9.393596676942096,9.79906178505026,8.125085351478587,0.0,9.511379712598478,7.247015832424631,9.644911105223,9.79906178505026,9.79906178505026,0.0,0.0,8.951763924663055,7.026473062810478,9.511379712598478,0.0,7.740673652568256])",106.54946438645784
522899619278487552,"Vamos parar de falar desse debate, agora vamos falar de coisa boa, a queda de pressao da Dona Dilma 😂😂😂😂😂😂😂","['vamos parar', 'parar falar', 'falar desse', 'desse debate', 'debate agora', 'agora vamos', 'vamos falar', 'falar coisa', 'coisa boa', 'boa queda', 'queda pressao', 'pressao dona', 'dona dilma']","(262144,[5175,16819,31918,48700,80033,87980,145205,145615,171855,199966,206664,216870,254786],[8.294984388273985,9.025871896816778,8.951763924663055,8.70044949638215,6.956092266048678,9.393596676942096,9.644911105223,8.951763924663055,9.288236161284269,8.951763924663055,0.0,8.371945429410113,9.79906178505026])",106.3304409794205
524011625020665857,"Dilma foi orientada a chorar no terceiro bloco, repassem para o maior numero de pessoas para diminuir o alcance e o efeito desse golpe sujo!","['dilma orientada', 'orientada chorar', 'chorar terceiro', 'terceiro bloco', 'bloco repassem', 'repassem maior', 'maior numero', 'numero pessoas', 'pessoas diminuir', 'diminuir alcance', 'alcance efeito', 'efeito desse', 'desse golpe', 'golpe sujo']","(262144,[258,19244,51402,78575,78768,90191,108655,132668,188111,198592,204616,227944,252719,255031],[8.757607910222099,9.79906178505026,7.530378243731895,9.192925981479943,7.699000956167688,7.639577535696887,0.0,9.288236161284269,9.79906178505026,8.882771053176103,9.393596676942096,0.0,8.882771053176103,9.192925981479943])",106.05791512345753
524024996633776129,"Dilma que fala tanto em um projeto de segurança para integrar as polícias, deveria explicar o porquê acabou com o PRONASCI??? @elder31","['dilma fala', 'fala tanto', 'tanto projeto', 'projeto segurança', 'segurança integrar', 'integrar polícias', 'polícias deveria', 'deveria explicar', 'explicar porquê', 'porquê acabou', 'acabou pronasci', 'pronasci elder31']","(262144,[3456,6475,10625,29875,55757,61255,64594,128495,151369,160985,184143,234635],[9.79906178505026,8.595088980724324,9.105914604490314,9.025871896816778,9.105914604490314,9.288236161284269,9.288236161284269,9.288236161284269,8.882771053176103,9.288236161284269,8.882771053176103,5.4444919966094165])",105.99483061967068
522886962009874432,"""RT: """"O Aécio sabe falar melhor que a dilma"""" se eu quisesse alguém que sabe falar eu votava no bial pois o video do filtro solar eu até choro""","['aécio sabe falar melhor', 'sabe falar melhor dilma', 'falar melhor dilma quisesse', 'melhor dilma quisesse alguém', 'dilma quisesse alguém sabe', 'quisesse alguém sabe falar', 'alguém sabe falar votava', 'sabe falar votava bial', 'falar votava bial pois', 'votava bial pois video', 'bial pois video filtro', 'pois video filtro solar', 'video filtro solar choro']","(262144,[13650,55733,65812,73466,81513,91260,113768,177543,218401,234160,238403,242303,252467],[0.0,9.79906178505026,9.644911105223,0.0,9.79906178505026,9.644911105223,9.025871896816778,9.288236161284269,9.79906178505026,9.644911105223,9.393596676942096,9.79906178505026,9.105914604490314])",104.94459979540349
522427966530527232,"""""""o aécio sabe falar melhor que a dilma"""" se eu quisesse alguém que sabe falar eu votava no bial pois o video do filtro solar eu até choro”""","['aécio sabe falar melhor', 'sabe falar melhor dilma', 'falar melhor dilma quisesse', 'melhor dilma quisesse alguém', 'dilma quisesse alguém sabe', 'quisesse alguém sabe falar', 'alguém sabe falar votava', 'sabe falar votava bial', 'falar votava bial pois', 'votava bial pois video', 'bial pois video filtro', 'pois video filtro solar', 'video filtro solar choro']","(262144,[13650,55733,65812,73466,81513,91260,113768,177543,218401,234160,238403,242303,252467],[0.0,9.79906178505026,9.644911105223,0.0,9.79906178505026,9.644911105223,9.025871896816778,9.288236161284269,9.79906178505026,9.644911105223,9.393596676942096,9.79906178505026,9.105914604490314])",104.94459979540349
522867585281310720,Dilma: - O unico governo que fez uma política de combate a violencia contra jovens foi o meu..... Oooooh mentira 😂 #DebateNoSBT,"['dilma unico', 'unico governo', 'governo fez', 'fez política', 'política combate', 'combate violencia', 'violencia contra', 'contra jovens', 'jovens oooooh', 'oooooh mentira', 'mentira debatenosbt']","(262144,[17340,58732,66557,109673,114327,114790,171056,187855,216513,218372,247435],[9.288236161284269,9.644911105223,9.393596676942096,9.644911105223,9.79906178505026,9.105914604490314,9.192925981479943,9.79906178505026,9.192925981479943,9.79906178505026,9.79906178505026])",104.6596687563236
522867746070347776,"""""""@TeamAny: Dilma: - O unico governo que fez uma política de combate a violencia contra jovens foi o meu..... Oooooh mentira 😂 #DebateNoSBT""""""","['teamany dilma', 'dilma unico', 'unico governo', 'governo fez', 'fez política', 'política combate', 'combate violencia', 'violencia contra', 'contra jovens', 'jovens oooooh', 'oooooh mentira', 'mentira debatenosbt']","(262144,[17340,58732,66557,109673,114327,114790,150387,171056,187855,216513,218372,247435],[9.288236161284269,9.644911105223,9.393596676942096,9.644911105223,9.79906178505026,9.105914604490314,0.0,9.192925981479943,9.79906178505026,9.192925981479943,9.79906178505026,9.79906178505026])",104.6596687563236
522578454513221633,"""— Dilma ou Aécio? — Dois hambúrgueres, alface, queijo molho especial, cebola picles num pão com gergelim.""""  NEEEEH?""","['dilma aécio', 'aécio dois', 'dois hambúrgueres', 'hambúrgueres alface', 'alface queijo', 'queijo molho', 'molho especial', 'especial cebola', 'cebola picles', 'picles pão', 'pão gergelim', 'gergelim neeeeh']","(262144,[76582,96245,109775,110679,129730,155180,159222,193643,235796,241052,242427,261496],[9.105914604490314,9.105914604490314,8.499778800919998,9.025871896816778,8.70044949638215,9.025871896816778,9.105914604490314,9.79906178505026,9.025871896816778,4.836217154790352,9.192925981479943,8.882771053176103])",104.30656377572008
523996537060597761,“@BlogdoNoblat: Aécio pergunta sobre inflação. Dilma responde sobre desemprego.” ISSO MOSTRA Q DILMA ESTÁ MAIS PERDIDA Q CEGO EM TIROTEIO!!!,"['blogdonoblat aécio', 'aécio pergunta', 'pergunta sobre', 'sobre inflação', 'inflação dilma', 'dilma responde', 'responde sobre', 'sobre desemprego', 'desemprego mostra', 'mostra dilma', 'dilma perdida', 'perdida cego', 'cego tiroteio']","(262144,[17878,46088,80375,100418,102553,108330,166082,170512,171015,175547,202928,252887,255070],[0.0,8.70044949638215,8.546298816554891,9.025871896816778,7.877249187574006,7.069032677229274,9.79906178505026,9.644911105223,8.757607910222099,8.882771053176103,9.288236161284269,8.499778800919998,8.189623872616158])",104.28089276304898
522866630473551873,"Dilma: - O unico governo que fez uma política de combate a violencia contra jovens foi o meu. Aécio: - Então fracassou!  #DebateNoSBT""""","['dilma unico', 'unico governo', 'governo fez', 'fez política', 'política combate', 'combate violencia', 'violencia contra', 'contra jovens', 'jovens aécio', 'aécio então', 'então fracassou', 'fracassou debatenosbt']","(262144,[15291,17340,57506,58732,66557,68138,109673,114327,114790,171056,216513,233853],[9.79906178505026,9.288236161284269,0.0,9.644911105223,9.393596676942096,9.79906178505026,9.644911105223,9.79906178505026,9.105914604490314,9.192925981479943,9.192925981479943,9.025871896816778])",103.88647886809012
522861230298386433,"""""""@RachelSherazade: """"Tenho certeza que a inflação no Brasil está sob controle"""" - Garante Dilma no #DebateDoSBT"""" Dilma me faz rir kkkkkkk""","['rachelsherazade certeza', 'certeza inflação', 'inflação brasil', 'brasil sob', 'sob controle', 'controle garante', 'garante dilma', 'dilma debatedosbt', 'debatedosbt dilma', 'dilma faz', 'faz rir', 'rir kkkkkkk']","(262144,[129,12064,17737,28803,48289,56698,67048,100504,126245,148791,155883,171887],[6.627976624018407,8.332724716256832,9.393596676942096,9.393596676942096,8.646382275111874,9.025871896816778,9.288236161284269,7.927259608148668,9.288236161284269,8.371945429410113,8.156834049793169,9.192925981479943])",103.64558625748852
523280013521850369,"Se eu fosse a Dilma sabendo que iria ficar desempregada, aproveitava que tava no SBT e já pedia ao Silvo Santos pra virar consultora Jequiti","['dilma sabendo iria ficar desempregada', 'sabendo iria ficar desempregada aproveitava', 'iria ficar desempregada aproveitava tava', 'ficar desempregada aproveitava tava sbt', 'desempregada aproveitava tava sbt pedia', 'aproveitava tava sbt pedia silvo', 'tava sbt pedia silvo santos', 'sbt pedia silvo santos pra', 'pedia silvo santos pra virar', 'silvo santos pra virar consultora', 'santos pra virar consultora jequiti']","(262144,[49595,50111,101221,113768,118763,118850,125797,139764,171152,205194,247035],[9.511379712598478,9.511379712598478,9.511379712598478,9.025871896816778,9.644911105223,9.644911105223,9.288236161284269,9.393596676942096,9.288236161284269,9.511379712598478,9.288236161284269])",103.61951811845161
523502336120225792,"Se eu fosse a Dilma sabendo que iria ficar desempregada, aproveitava que tava no SBT e já pedia ao Silvo Santos pra virar consultora Jequiti","['dilma sabendo iria ficar desempregada', 'sabendo iria ficar desempregada aproveitava', 'iria ficar desempregada aproveitava tava', 'ficar desempregada aproveitava tava sbt', 'desempregada aproveitava tava sbt pedia', 'aproveitava tava sbt pedia silvo', 'tava sbt pedia silvo santos', 'sbt pedia silvo santos pra', 'pedia silvo santos pra virar', 'silvo santos pra virar consultora', 'santos pra virar consultora jequiti']","(262144,[49595,50111,101221,113768,118763,118850,125797,139764,171152,205194,247035],[9.511379712598478,9.511379712598478,9.511379712598478,9.025871896816778,9.644911105223,9.644911105223,9.288236161284269,9.393596676942096,9.288236161284269,9.511379712598478,9.288236161284269])",103.61951811845161
522875649002708992,"Se eu fosse a Dilma sabendo que iria ficar desempregada, aproveitava que tava no SBT e já pedia ao Silvo Santos pra virar consultora Jequiti","['dilma sabendo iria ficar desempregada', 'sabendo iria ficar desempregada aproveitava', 'iria ficar desempregada aproveitava tava', 'ficar desempregada aproveitava tava sbt', 'desempregada aproveitava tava sbt pedia', 'aproveitava tava sbt pedia silvo', 'tava sbt pedia silvo santos', 'sbt pedia silvo santos pra', 'pedia silvo santos pra virar', 'silvo santos pra virar consultora', 'santos pra virar consultora jequiti']","(262144,[49595,50111,101221,113768,118763,118850,125797,139764,171152,205194,247035],[9.511379712598478,9.511379712598478,9.511379712598478,9.025871896816778,9.644911105223,9.644911105223,9.288236161284269,9.393596676942096,9.288236161284269,9.511379712598478,9.288236161284269])",103.61951811845161
522883517949440000,"Se eu fosse a Dilma sabendo que iria ficar desempregada, aproveitava que tava no SBT e já pedia ao Silvo Santos pra virar consultora Jequiti","['dilma sabendo iria ficar desempregada', 'sabendo iria ficar desempregada aproveitava', 'iria ficar desempregada aproveitava tava', 'ficar desempregada aproveitava tava sbt', 'desempregada aproveitava tava sbt pedia', 'aproveitava tava sbt pedia silvo', 'tava sbt pedia silvo santos', 'sbt pedia silvo santos pra', 'pedia silvo santos pra virar', 'silvo santos pra virar consultora', 'santos pra virar consultora jequiti']","(262144,[49595,50111,101221,113768,118763,118850,125797,139764,171152,205194,247035],[9.511379712598478,9.511379712598478,9.511379712598478,9.025871896816778,9.644911105223,9.644911105223,9.288236161284269,9.393596676942096,9.288236161284269,9.511379712598478,9.288236161284269])",103.61951811845161
522902816583868416,"Se eu fosse a Dilma sabendo que iria ficar desempregada, aproveitava que tava no SBT e já pedia ao Silvo Santos pra virar consultora Jequiti","['dilma sabendo iria ficar desempregada', 'sabendo iria ficar desempregada aproveitava', 'iria ficar desempregada aproveitava tava', 'ficar desempregada aproveitava tava sbt', 'desempregada aproveitava tava sbt pedia', 'aproveitava tava sbt pedia silvo', 'tava sbt pedia silvo santos', 'sbt pedia silvo santos pra', 'pedia silvo santos pra virar', 'silvo santos pra virar consultora', 'santos pra virar consultora jequiti']","(262144,[49595,50111,101221,113768,118763,118850,125797,139764,171152,205194,247035],[9.511379712598478,9.511379712598478,9.511379712598478,9.025871896816778,9.644911105223,9.644911105223,9.288236161284269,9.393596676942096,9.288236161284269,9.511379712598478,9.288236161284269])",103.61951811845161
522877645944791040,"@QueremosAecio @rogeriosmarinho Socorro! Dilma ficou presa no aeroporto de Claudio em Minas Gerais, enquanto Aécio está conquistando votos.","['queremosaecio rogeriosmarinho', 'rogeriosmarinho socorro', 'socorro dilma', 'dilma ficou', 'ficou presa', 'presa aeroporto', 'aeroporto claudio', 'claudio minas', 'minas gerais', 'gerais enquanto', 'enquanto aécio', 'aécio conquistando', 'conquistando votos']","(262144,[3308,12793,12849,60437,80073,86060,94302,148506,156035,156212,185681,201982,250832],[0.0,9.105914604490314,8.818232532038532,6.287516346219238,8.757607910222099,9.025871896816778,8.818232532038532,9.025871896816778,9.025871896816778,8.007302315822205,9.79906178505026,8.882771053176103,7.513283810372595])",103.0675385798802
522878563322966016,"@OGloboPolitica @dilmabr Socorro! Dilma ficou presa no aeroporto de Claudio em Minas Gerais, enquanto Aécio está conquistando votos.","['oglobopolitica dilmabr', 'dilmabr socorro', 'socorro dilma', 'dilma ficou', 'ficou presa', 'presa aeroporto', 'aeroporto claudio', 'claudio minas', 'minas gerais', 'gerais enquanto', 'enquanto aécio', 'aécio conquistando', 'conquistando votos']","(262144,[12793,12849,17457,60437,80073,86060,94302,94801,148506,156035,156212,201982,250832],[9.105914604490314,8.818232532038532,9.79906178505026,6.287516346219238,8.757607910222099,9.025871896816778,8.818232532038532,0.0,9.025871896816778,9.025871896816778,8.007302315822205,8.882771053176103,7.513283810372595])",103.0675385798802
523989699581730816,"O sudeste é Dilma! Nordeste e norte são Dilma! A Educação é Dilma, a saúde é Dilma, a Segurança é Dilma por um país melhor! #QueroDilmaTreze","['sudeste dilma', 'dilma nordeste', 'nordeste norte', 'norte dilma', 'dilma educação', 'educação dilma', 'dilma saúde', 'saúde dilma', 'dilma segurança', 'segurança dilma', 'dilma país', 'país melhor', 'melhor querodilmatreze']","(262144,[3806,7973,15002,67312,125139,127893,132170,138331,140569,141762,153197,209060,214789],[9.288236161284269,9.511379712598478,9.025871896816778,8.818232532038532,9.393596676942096,9.644911105223,9.79906178505026,9.79906178505026,8.818232532038532,0.0,9.511379712598478,9.393596676942096,0.0])",103.00356057658279
522878085884956672,"@fafadbelem @CalcinhasNoBox Socorro! Dilma ficou presa no aeroporto de Claudio em Minas Gerais, enquanto Aécio está conquistando votos.","['fafadbelem calcinhasnobox', 'calcinhasnobox socorro', 'socorro dilma', 'dilma ficou', 'ficou presa', 'presa aeroporto', 'aeroporto claudio', 'claudio minas', 'minas gerais', 'gerais enquanto', 'enquanto aécio', 'aécio conquistando', 'conquistando votos']","(262144,[12793,12849,21579,60437,80073,86060,94302,148506,156035,156212,168277,201982,250832],[9.105914604490314,8.818232532038532,0.0,6.287516346219238,8.757607910222099,9.025871896816778,8.818232532038532,9.025871896816778,9.025871896816778,8.007302315822205,9.644911105223,8.882771053176103,7.513283810372595])",102.91338790005295
522877189545418752,"@MirandaSa_ Socorro! Dilma ficou presa no aeroporto de Claudio em Minas Gerais, enquanto Aécio está conquistando votos.","['mirandasa_ socorro', 'socorro dilma', 'dilma ficou', 'ficou presa', 'presa aeroporto', 'aeroporto claudio', 'claudio minas', 'minas gerais', 'gerais enquanto', 'enquanto aécio', 'aécio conquistando', 'conquistando votos']","(262144,[1321,12793,12849,60437,80073,86060,94302,148506,156035,156212,201982,250832],[9.511379712598478,9.105914604490314,8.818232532038532,6.287516346219238,8.757607910222099,9.025871896816778,8.818232532038532,9.025871896816778,9.025871896816778,8.007302315822205,8.882771053176103,7.513283810372595])",102.77985650742843
522892593906978816,"Se eu fosse a Dilma sabendo que iria ficar desempregada, aproveitava que tava no SBT e já pedia ao Silvo Santos pra virar consultora Jequit","['dilma sabendo iria ficar', 'sabendo iria ficar desempregada', 'iria ficar desempregada aproveitava', 'ficar desempregada aproveitava tava', 'desempregada aproveitava tava sbt', 'aproveitava tava sbt pedia', 'tava sbt pedia silvo', 'sbt pedia silvo santos', 'pedia silvo santos pra', 'silvo santos pra virar', 'santos pra virar consultora', 'pra virar consultora jequit']","(262144,[3408,12546,23508,65750,165300,171946,174449,175378,228298,239366,253169,258447],[9.192925981479943,0.0,9.192925981479943,9.192925981479943,8.818232532038532,9.393596676942096,9.393596676942096,9.393596676942096,9.393596676942096,9.192925981479943,9.644911105223,9.644911105223])",102.4541453761727
522545112266858496,“@folha_com: Ator norte-americano Danny Glover declara apoio a Dilma em rede social.  Mesma coisa que apoiar Cuba morando no Brasil!!,"['folha_com ator norteamericano', 'ator norteamericano danny', 'norteamericano danny glover', 'danny glover declara', 'glover declara apoio', 'declara apoio dilma', 'apoio dilma rede', 'dilma rede social', 'rede social mesma', 'social mesma coisa', 'mesma coisa apoiar', 'coisa apoiar cuba', 'apoiar cuba morando', 'cuba morando brasil']","(262144,[11034,32106,40137,95180,97644,99011,111769,155213,179692,184582,193643,222476,243164,253900],[9.79906178505026,0.0,9.025871896816778,9.511379712598478,0.0,9.105914604490314,9.79906178505026,9.288236161284269,9.105914604490314,8.646382275111874,9.79906178505026,9.105914604490314,9.105914604490314,0.0])",102.29271381892342
522908083052609537,@garibaldifilho @HenriqueEAlves DERRUBAR o VETO de Dilma ao FAMIGERADO FATOR PREVIDÊNCIARIO URGENTE URGENTE URGENTE URGENTE URGENTE,"['garibaldifilho henriqueealves', 'henriqueealves derrubar', 'derrubar veto', 'veto dilma', 'dilma famigerado', 'famigerado fator', 'fator previdênciario', 'previdênciario urgente', 'urgente urgente', 'urgente urgente', 'urgente urgente', 'urgente urgente']","(262144,[5632,8734,11895,51294,82003,82239,135542,149771,184070],[8.818232532038532,9.192925981479943,9.79906178505026,8.951763924663055,37.152944645137076,0.0,8.546298816554891,9.393596676942096,9.511379712598478])",101.36620407446433
522751562658377728,@garibaldifilho @HenriqueEAlves DERRUBAR o VETO de Dilma ao FAMIGERADO FATOR PREVIDÊNCIARIO URGENTE URGENTE URGENTE URGENTE URGENTE,"['garibaldifilho henriqueealves', 'henriqueealves derrubar', 'derrubar veto', 'veto dilma', 'dilma famigerado', 'famigerado fator', 'fator previdênciario', 'previdênciario urgente', 'urgente urgente', 'urgente urgente', 'urgente urgente', 'urgente urgente']","(262144,[5632,8734,11895,51294,82003,82239,135542,149771,184070],[8.818232532038532,9.192925981479943,9.79906178505026,8.951763924663055,37.152944645137076,0.0,8.546298816554891,9.393596676942096,9.511379712598478])",101.36620407446433
522908347633524737,@garibaldifilho @HenriqueEAlves a Derrubar o VETO de Dilma ao FAMIGERADO FATOR PREVIDÊNCIARIO URGENTE URGENTE URGENTE URGENTE URGENTE URGENT,"['garibaldifilho henriqueealves', 'henriqueealves derrubar', 'derrubar veto', 'veto dilma', 'dilma famigerado', 'famigerado fator', 'fator previdênciario', 'previdênciario urgente', 'urgente urgente', 'urgente urgente', 'urgente urgente', 'urgente urgente', 'urgente urgent']","(262144,[5632,8734,11895,51294,82003,82239,135542,137365,149771,184070],[8.818232532038532,9.192925981479943,9.79906178505026,8.951763924663055,37.152944645137076,0.0,8.546298816554891,0.0,9.393596676942096,9.511379712598478])",101.36620407446433
523144125731057664,"Dilma tá com tanto medo de perder pro aecio que faz de tudo pra criticar. Ela fala como se fosse muito boa pro país, é outra ladra!","['dilma tanto', 'tanto medo', 'medo perder', 'perder pro', 'pro aecio', 'aecio faz', 'faz tudo', 'tudo pra', 'pra criticar', 'criticar fala', 'fala boa', 'boa pro', 'pro país', 'país outra', 'outra ladra']","(262144,[19551,31702,68230,71527,77119,88880,91122,119135,121118,124336,126677,135304,172998,189847,211562],[9.025871896816778,0.0,9.644911105223,0.0,9.192925981479943,9.105914604490314,9.79906178505026,0.0,8.455327038349164,8.156834049793169,0.0,9.644911105223,9.79906178505026,8.951763924663055,9.511379712598478])",101.28796298873742
523260012672843776,SOU NORDESTINA COM DIZ CHICO BUARQUE NA PRIMEIRA ELEIÇÃO VOTE EM DILMA POR LULA AGORA VOTO EM DILMA 13 POR CAUSA DE Dilma,"['nordestina diz', 'diz chico', 'chico buarque', 'buarque primeira', 'primeira eleição', 'eleição vote', 'vote dilma', 'dilma lula', 'lula agora', 'agora voto', 'voto dilma', 'dilma causa', 'causa dilma']","(262144,[39277,52492,120877,167813,169703,193142,197411,198867,204256,214224,218979,231090,250168],[7.058221761125059,8.595088980724324,9.511379712598478,9.79906178505026,7.479947390105003,9.105914604490314,6.431765955063785,9.192925981479943,6.144083882612004,7.639577535696887,9.79906178505026,9.79906178505026,0.0])",100.55609115904657
522874564041515008,Dilma usa Minas contra o Aecio e o Aecio usa o Brasil contra Dilma...  Esse país tá perdido mesmo.,"['dilma usa', 'usa minas', 'minas contra', 'contra aecio', 'aecio aecio', 'aecio usa', 'usa brasil', 'brasil contra', 'contra dilma', 'dilma país', 'país perdido']","(262144,[67312,97727,99137,102729,107602,150578,153454,167071,208358,228633,253284],[8.818232532038532,9.644911105223,9.79906178505026,9.393596676942096,9.511379712598478,9.288236161284269,7.136473958024807,9.644911105223,9.644911105223,9.79906178505026,7.719620243370423])",100.40039617002813
522873558662254593,"""""""@PedroMiranda14: Dilma usa Minas contra o Aecio e o Aecio usa o Brasil contra Dilma...  Esse país tá perdido mesmo.""""""","['pedromiranda14 dilma', 'dilma usa', 'usa minas', 'minas contra', 'contra aecio', 'aecio aecio', 'aecio usa', 'usa brasil', 'brasil contra', 'contra dilma', 'dilma país', 'país perdido']","(262144,[67312,82696,97727,99137,102729,107602,150578,153454,167071,208358,228633,253284],[8.818232532038532,0.0,9.644911105223,9.79906178505026,9.393596676942096,9.511379712598478,9.288236161284269,7.136473958024807,9.644911105223,9.644911105223,9.79906178505026,7.719620243370423])",100.40039617002813
522875576215158785,Dilma usa Minas contra o Aecio e o Aecio usa o Brasil contra Dilma...  Esse país tá perdido mesmo.,"['dilma usa', 'usa minas', 'minas contra', 'contra aecio', 'aecio aecio', 'aecio usa', 'usa brasil', 'brasil contra', 'contra dilma', 'dilma país', 'país perdido']","(262144,[67312,97727,99137,102729,107602,150578,153454,167071,208358,228633,253284],[8.818232532038532,9.644911105223,9.79906178505026,9.393596676942096,9.511379712598478,9.288236161284269,7.136473958024807,9.644911105223,9.644911105223,9.79906178505026,7.719620243370423])",100.40039617002813
